0,1,2,3,4,5,6,7
4 bedroom 1 bq mansion underground aquarium for sale at Spintex,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 4,052,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
"For sale,5bedroom house@East Legon","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 6,360,000",2 days,,
newly built five bedroom house With A Pool 🦅East Legon Hills,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 3,700,000",2 days,,
Executive 5 bedroom house for sale at Trasacco,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 8,262,000",2 days,,
10 spacious bedroom house@Kumasi Ejisu,"Beds: 10, Baths: 10+",MEMBER,"Kumasi, Houses","GH₵ 3,995,000",2 days,,
3 bedroom house for sale @ Accra - Oyarifa Ayi Mensah Peduase,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 700,000",2 days,,
Selling this 3 bedroom house @Spintex road,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 684,000",2 days,,
Selling 4 bedroom house @East Legon Adjiringanor,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",2 days,,
5bedroom house @East Legon Hills,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,570,500",2 days,,
Executive 3 Bedroom House For Rent At Ayi Mensah,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 918,000",2 days,,
EXEC 5 BEDROOM HOUSE AT AWOSHIE FOR SALE,"Beds: 5, Baths: 3",MEMBER,"Accra, Houses","GH₵ 812,000",2 days,,
6 bedroom house for sale at East Legon,"Beds: 6, Baths: 3",MEMBER,"Accra, Houses","GH₵ 4,100,000",2 days,,
4 bedroom house for sale at East Legon,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 2,100,000",2 days,,
5 bedroom house@East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 6,000,000",2 days,,
3 BEDRM HOUSE 4SALE @OYIBI,"Beds: 3, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 350,000",2 days,,
Selling this 4 bedroom house in East Legon 69 road,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",2 days,,
EXEC 3 BEDROOM HOUSE AT TAIFA FOR SALE,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 754,000",2 days,,
Executive 6 Bedroom House For Sale At Teshie Nungua Estate,"Beds: 6, Baths: 2",MEMBER,"Accra, Houses","GH₵ 1,134,000",2 days,,
EXEC 3 BEDROOM HOUSE AT KASOA FOR SALE,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 300,000",2 days,,
two bedroom uncompleted hse plus four plot of land for sale at oyarifa,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 300,000",2 days,,
Selling 4 bedroom storey house @Teshie TseAddo,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,026,000",2 days,,
NEAT 4 BEDRM HSE 4SALE@SPINTEX,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 980,000",2 days,,
4bedroom house@East Airport,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,600,000",2 days,,
five bedrooms for sale at Spintex,"Beds: 5, Baths: 2",MEMBER,"Accra, Houses","GH₵ 1,610,000",2 days,,
EXEC 5 BEDROOM HOUSE AT WEST LEGON FOR SALE,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 2,610,000",2 days,,
3 bedroom house for sale at spintex,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 510,000",2 days,,
8bedroom house @Kumasi Ejisu,"Beds: 8, Baths: 9",MEMBER,"Kumasi, Houses","GH₵ 3,445,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Selling this 4bedroom house@ East Legon,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,995,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
4 bedroom house for sale at East Airport,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,127,500",2 days,,
4 bedroom house for sale at East Airport,"Beds: 4, Baths: 2",MEMBER,"Accra, Houses","GH₵ 2,250,000",2 days,,
Selling this 4 bedroom house@Ashaley Botwe Lake side comm.5,"Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 969,000",2 days,,
Selling this 4 bedroom house @East Airport,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,850,000",2 days,,
Selling this 5 bedroom house @East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 4,845,000",2 days,,
"For sale, 5bedroom house @Adenta","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 954,000",2 days,,
luxury house at Trede,"Beds: 4, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 380,000",2 days,,
"For sale, 6 bedroom house @Airport Hills","Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 16,640,000",2 days,,
3 bedroom house@Prampram Dowenya,"Beds: 3, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 702,000",2 days,,
EXEC 4 B/R HUS 1 BQS AT AIRPORT,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",2 days,,
For sale 4bedroom house @Achimota,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,976,000",2 days,,
"For sale,2bedroom house@Prampram Dowenya community 25","Beds: 2, Baths: 2",MEMBER,"Greater Accra, Houses","GH₵ 400,000",2 days,,
Newly built 4bdrm house for Sale at Adenta,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,565,000",2 days,,
Uncompleted Building for Sale in Buduburam,"Beds: 2, Baths: 3",MEMBER,"Accra, Houses","GH₵ 95,000",2 days,,
Selling 5 bedroom house@Trasacco,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 9,010,000",2 days,,
4 bedroom house near Trade Fair,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,198,000",2 days,,
Executive 4 bedrm House in Dome,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 4,800,000",2 days,,
Selling this 4bedroom house@Tema community 25,"Beds: 4, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 1,375,000",2 days,,
4 Bedroom House For Sale Sunyani,"Beds: 4, Baths: 5",MEMBER,"Brong-Ahafo, Houses","GH₵ 300,000",2 days,,
Three bedroom house at Maase for sale,"Beds: 3, Baths: 1",MEMBER,"Kumasi, Houses","GH₵ 60,000",2 days,,
9BEDROOM HOUSE FOR SALE IN SPINTEX,"Beds: 9, Baths: 9",MEMBER,"Accra, Houses","GH₵ 6,984,000",2 days,,
3bedroom house at abuakwa Koforidua,"Beds: 3, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 250,000",2 days,,
5 bedrooms house at Atonsu Feyiase St. Margaret University College,"Beds: 5, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 200,000",2 days,,
2 bedroom house for sale Danfa,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 150,000",2 days,,
Four bed room house at Agric-Kwawoman for sale,"Beds: 4, Baths: 2",MEMBER,"Kumasi, Houses","GH₵ 240,000",2 days,,
Fantasic 4bedroom With Boysquarters At Spintex Hfc Estate Comm 18,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,350,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
8bedroom house @Kumasi Ejisu,"Beds: 8, Baths: 9",MEMBER,"Kumasi, Houses","GH₵ 3,445,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
EXECUTIVELY BUILT 10 BEDRM HSE ON 2 PLOTS 4 SALE @ SPINTEX,"Beds: 10, Baths: 10",MEMBER,"Accra, Houses","GH₵ 2,365,000",2 days,,
2 bedrooms uncompleted house at Atonsu Feyiase- St Margaret university,"Beds: 2, Baths: 2",MEMBER,"Kumasi, Houses","GH₵ 85,000",2 days,,
5bedroom house at Trede,"Beds: 5, Baths: 6",MEMBER,"Kumasi, Houses","GH₵ 500,000",2 days,,
4bedroom house at Nkoranza,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 450,000",2 days,,
EXECTIVE 6BEDRM HSE 4SALE@ADENTA,"Beds: 6, Baths: 7",MEMBER,"Accra, Houses","GH₵ 1,600,000",2 days,,
Executive 5 Bedroom House For Sale At East Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 7,830,000",2 days,,
EXEC 3 B/R HUS 1 BQS FOR SALE AT ASHONGMAN ESTATE,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 570,000",2 days,,
3 bedroom self compound house spintex,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 550,000",2 days,,
EXEC.HOUSE 4SALE-POKUASE,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 550,000",2 days,,
3 bedrooms house at hamlet street for sale off the Spintex road,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 800,000",2 days,,
Selling this 4bedroom house@Community 20 Spintex,"Beds: 4, Baths: 5",MEMBER,"Greater Accra, Houses","GH₵ 1,151,450",2 days,,
this 5bedroom house@East Cantonments,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 6,840,000",2 days,,
4bedrooms House In East Legon Hills For Sale,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,450,000",2 days,,
Executive 3bedrooms House In East Legon Hills For Sale,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 780,000",2 days,,
Newly Built 3bedrooms House In East Legon Hills For Sale,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 783,000",2 days,,
modern document titled 4bedrm 4washrm 4sale Spintex,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 800,000",2 days,,
5bedroom house @West Legon,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 2,565,000",2 days,,
Uncompleted 5bedrooms is on sale at Buoho Bomso,"Beds: 5, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 70,000",2 days,,
uncompleted 6 bedrooms for sale at Ashiyie Fulani(Adenta),"Beds: 6, Baths: 6",MEMBER,"Accra, Houses","GH₵ 900,000",2 days,,
3 bedroom semi detached for sale@Abokobi(Adenta),"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 280,000",2 days,,
4 bedroom for sale at Abokobi(Adenta),"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 700,000",2 days,,
4 bedroom for sale at Abokobi(Adenta),"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 650,000",2 days,,
"3 bedroom+boys quarters for sale at Devtraco estates, Tema.","Beds: 3, Baths: 3",MEMBER,"Greater Accra, Houses","GH₵ 900,000",2 days,,
2 MASTER BEDROOM HOUSE AT SARPEIMAN AMASAMAN,"Beds: 2, Baths: 2",MEMBER,"Greater Accra, Houses","GH₵ 230,000",2 days,,
TITLED 3 BEDROOM HOUSE AT ASHONGMAN ESTATES,"Beds: 3, Baths: 2",MEMBER,"Greater Accra, Houses","GH₵ 300,000",2 days,,
east legon hills 5bedroms house 4sale,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 900,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
8bedroom house @Kumasi Ejisu,"Beds: 8, Baths: 9",MEMBER,"Kumasi, Houses","GH₵ 3,445,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
TITLED 4 BRM HOUSE AT BOI / ABOKOBI,"Beds: 4, Baths: 3",MEMBER,"Greater Accra, Houses","GH₵ 200,000",2 days,,
NEW & REGISTERED 3 MASTER BEDROOM HOUSE AT KASOA CP,"Beds: 3, Baths: 3",MEMBER,"Central, Houses","GH₵ 280,000",2 days,,
REGISTERED 4 BRM HOUSE AT OBEYEYIE AMASAMAN,"Beds: 4, Baths: 3",MEMBER,"Greater Accra, Houses","GH₵ 300,000",2 days,,
TITLED 4 MASTER BEDROOM WITH OUTHOUSE AT AMASAMAN,"Beds: 4, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 400,000",2 days,,
REGISTERED 2 MASTER BRM HOUSE AT KWABENYA,"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 270,000",2 days,,
uncompleted 5bedrooms house for sale at Afrancho Bible school,"Beds: 5, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 190,000",2 days,,
Newly built 4bedroom house at Nkoranza,"Beds: 4, Baths: 5",MEMBER,"Kumasi, Houses","GH₵ 400,000",2 days,,
5bedroom at Nkoranza,"Beds: 5, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 370,000",2 days,,
5 bedroom house for rent at La Tse Addo Teshie Nungua Estate,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,500",2 days,,
4 bedrooms house with big plot at Santasi Ampabame No2 near Angel Estate,"Beds: 4, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 145,000",2 days,,
"4 bedroom for sale at Agbogba,North legon","Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,500,000",2 days,,
Chamber and hall self contained at IPT for rent,"Beds: 1, Baths: 1",MEMBER,"Kumasi, Houses",GH₵ 350,2 days,,
Five bed room house at Nyankyerenease for sale,"Beds: 6, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 380,000",2 days,,
2 Bedroom TownHouse for Sale at Spintex,"Beds: 2, Baths: 3",MEMBER,"Accra, Houses","GH₵ 570,000",2 days,,
8bedbroom Story Building @kumasi Tanoso Domenasi,"Beds: 8, Baths: 7","Kumasi, Houses","GH₵ 500,000",3 days,,,
5 bedroom house on 3 plots in Trassacco,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 9,200,000",3 days,,
"4 Bedroom House at East Legon Hills, Free Car Inclusive","Beds: 4, Baths: 4","Accra, Houses","GH₵ 1,800,000",3 days,,,
"Luxury 4 bedrooms house for sale at Adjiringannor, school junction","Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 980,000",3 days,,
this 5bedroom house @East Legon Adjirjnganor,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 3,445,000",3 days,,
Newly Built 2 Bedroom House fot sale(Eastlegon Hills),"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 400,000",3 days,,
Selling this 5bedroom house@Airport Hills Estate,"Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 10,600,000",3 days,,
2 BED ROOM HOUSE FOR SALE(AYI MENSAH),"Beds: 2, Baths: 2",MEMBER,"Accra, Houses","GH₵ 348,000",3 days,,
EXEC 3 BEDROOM HOUSE AT ADJIRIGANOR,"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 1,740,000",3 days,,
8bedroom house @Kumasi Ejisu,"Beds: 8, Baths: 9",MEMBER,"Kumasi, Houses","GH₵ 3,445,000",3 days,,
"Executive 2bedroom house for sale@Tema,Comm.25","Beds: 2, Baths: 2",MEMBER,"Greater Accra, Houses","GH₵ 440,000",3 days,,
Selling this 4bedroom house@ East Legon,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,995,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
3 BEDROOM HOUSE FOR SALE IN TEMA,"Beds: 3, Baths: 4",MEMBER,"Greater Accra, Houses","GH₵ 696,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
A 12 bedroom house for sale at kumawu-Wonoo,"Beds: 10+, Baths: 10+","Ashanti, Houses","GH₵ 85,000",3 days,,,
24unit building @East Legon,"Beds: 10+, Baths: 10+",MEMBER,"Accra, Houses","GH₵ 13,250,000",3 days,,
3 bedroom house@East Legon Hills,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 795,000",3 days,,
4bedroom house@Spintex Manet,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,120,000",3 days,,
12 bedrooms house in North legon,"Beds: 10+, Baths: 10+",MEMBER,"Accra, Houses","GH₵ 2,475,000",3 days,,
4 bedroom townhouse for at Airport Residential Area.,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,180,000",3 days,,
Newly built 4bedroom house for Sale at East legon hills,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,539,000",3 days,,
4bedroom house & swimming pool @East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 6,360,000",3 days,,
for sale 3bedroom house @Spintex Batsonaa,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 600,000",3 days,,
"Luxury 4 bedrooms house at east legon, AnC","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 4,040,000",3 days,,
"For sale, 3 bedrooms house @Adenta","Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 780,000",3 days,,
for sale5bedroom house swimming pool @Tema,"Beds: 5, Baths: 6",MEMBER,"Greater Accra, Houses","GH₵ 5,035,000",3 days,,
Newly built 3 bedrooms storey building for sale at Adenta,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 800,000",3 days,,
"For sale,5 bedroom house@East Cantonments","Beds: 5, Baths: 6",MEMBER,"Accra, Houses","GH₵ 6,240,000",3 days,,
3 bedroom house for sale Ashogman,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 840,000",3 days,,
Three Bedroom House ForSale At Amahia(Adenta),"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 520,000",3 days,,
4 bedroom house for sale at Awoshie onyinase,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 600,000",3 days,,
3 Bedroom House @ East Airport (EA3),"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 1,735,500",3 days,,
THREE BEDROOM HOUSE FOR SALE AT SPINTEX,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 520,000",3 days,,
A NICE 2 BEDROOM HOUSE AT ABESIM-SUNYANI FOR SALE.,"Beds: 2, Baths: 1",MEMBER,"Brong-Ahafo, Houses","GH₵ 180,000",3 days,,
Achimota CFC 6 Bedrooms House For Sale,"Beds: 6, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,425,000",3 days,,
5bedrooms house for sale at kodie Apagya,"Beds: 5, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 200,000",3 days,,
4 BEDROOMS SELF COMPOUND AT MADINA ESTATE,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,800,000",3 days,,
3 BEDROOM HOUSE AT ABESIM-SUNYANI FOR SALE,"Beds: 3, Baths: 2",MEMBER,"Brong-Ahafo, Houses","GH₵ 230,000",3 days,,
4 BED ROOM WITH SWIMMING POOL FORSALE EASTLEGON,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,392,000",3 days,,
4 BEDROOM HOUSE FOR SALE EAST LEGON,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,300,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Self compound house for sale at kasoa Colomba,"Beds: 4, Baths: 5","Accra, Houses","GH₵ 430,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
5 BEDROOM HOUSE FOR SALE EAST LEGON,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 2,400,000",3 days,,
4 BED ROOM HOUSE FOR SALE AT EASTLEGON HILLS,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,053,000",3 days,,
3bedrooms houses for sale at Afrancho heman,"Beds: 3, Baths: 3",MEMBER,"Kumasi, Houses","GH₵ 55,000",3 days,,
Executive 4 Bedroom House For Sale At East Legon,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,635,600",3 days,,
Selling this 4bedroom house @Frafraha,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 715,000",3 days,,
3 Bedroom House For Sale at Kasoa,"Beds: 3, Baths: 2","Accra, Houses","GH₵ 250,000",3 days,,,
Selling this 3bedroom house@East Legon Adjiringanor,"Beds: 3, Baths: 4",MEMBER,"Accra, Houses","GH₵ 935,000",3 days,,
Executive 4 Bedroom House For Sale At Airport Residential,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,480,000",3 days,,
SPLASH 3BEDRM HSE 4SALE@OYARIFA,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 350,000",3 days,,
4 BEDROOM HOUSE FOR SALE AT EAST LEGON,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 3,480,000",3 days,,
Executive 4 Bedroom House For Sale At Tema Comm.20,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 765,600",3 days,,
4 BEDROOM HOUSE FOR SALE AT LAKESIDE ESTATE,"Beds: 4, Baths: 4",MEMBER,"Accra, Houses","GH₵ 820,000",3 days,,
Uncompleted 3 BEDROOM HOUSE FOR SALE AT NEW LEGON,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 90,000",3 days,,
5 BEDROOM HOUSE FOR SALE AT HAATSO,"Beds: 5, Baths: 4",MEMBER,"Accra, Houses","GH₵ 1,600,000",3 days,,
4 BEDROOM HOUSE FOR SALE AT EAST LEGON HILLS,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,600,000",3 days,,
4 BEDROOM HOUSE FOR SALE AT EAST LEGON HILLS,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,600,000",3 days,,
3 BEDROOM FURNISHED HOUSE FOR SALE AT EAST LEGON HILLS (ECG),"Beds: 3, Baths: 2",MEMBER,"Accra, Houses","GH₵ 640,000",3 days,,
6 BEDROOM HOUSE FOR SALE AT ASHONGMAN ESTATES,"Beds: 6, Baths: 8",MEMBER,"Accra, Houses","GH₵ 1,500,000",3 days,,
"New property ,95% complete for sale in krispol - kasoa. No agency fees.","Beds: 9, Baths: 8","Central, Houses","GH₵ 870,000",3 days,,,
5 BEDROOM HOUSE FOR SALE AT NEW LEGON,"Beds: 5, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,600,000",3 days,,
4 BEDROOM UNCOMPLETED HOUSE FOR SALE AT DODOWA,"Beds: 4, Baths: 2",MEMBER,"Greater Accra, Houses","GH₵ 200,000",3 days,,
3 BEDROOM HOUSE FOR SALE AT EAST LEGON HILLS,"Beds: 3, Baths: 3",MEMBER,"Accra, Houses","GH₵ 810,000",3 days,,
"LUXURIOUS FOUR BEDROOM HOUSE FOR SALE IN SPINTEX COASTAL, ACCRA.","Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,200,000",3 days,,
4 BEDROOM UNCOMPLETED HOUSE FOR SALE AT AMRAHIA,"Beds: 4, Baths: 3",MEMBER,"Accra, Houses","GH₵ 700,000",3 days,,
HOUSE FOR SALE AT ADENTA SDA,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 1,500,000",3 days,,
3 Bedroom House for Sale @ East Legon Hills,"Beds: 3, Baths: 2","Accra, Houses","GH₵ 640,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
5 bedroom house for sale at Ajirigano East Legon,"Beds: 5, Baths: 2",MEMBER,"Accra, Houses","GH₵ 4,600,000",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
EXEC 4 B/R HUS ON 100/100 PLOT SIZE AT AIRPORT HILLS,"Beds: 4, Baths: 5",MEMBER,"Accra, Houses","GH₵ 3,420,000",3 days,,
Fully furnished 7 bedrooms for sale at Ofankor barrier,"Beds: 7, Baths: 8",MEMBER,"Accra, Houses","GH₵ 1,100,000",3 days,,
5bedrooms house at kodie is on sale,"Beds: 5, Baths: 4",MEMBER,"Kumasi, Houses","GH₵ 170,000",3 days,,
