0,1,2,3,4,5,6,7
Chamba n Hal self contain spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,56 days,,
gated chamba n Hal selfcontain spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,56 days,,
Executive 2 bedrooms flat at KROMUM NEAR THE BIBLE SCH,"Beds: 2, Baths: 2",MEMBER,"Kumasi, Apartments",GH₵ 900 /month,56 days,,
two bedrooms flat tech ccc,"Beds: 2, Baths: 2","Kumasi, Apartments","GH₵ 1,000 /month",56 days,,,
2 bedrooms apt in a gated community ( Gyinyase Ramseyer),"Beds: 2, Baths: 2",MEMBER,"Kumasi, Apartments",GH₵ 850 /month,56 days,,
Executive 3 bedrooms apt at Tech Ahinsan estate - 6 months,"Beds: 3, Baths: 3",MEMBER,"Kumasi, Apartments","GH₵ 1,500 /month",56 days,,
Gated Sinhleroom S/c Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 250 /month,56 days,,
One bed Studio Apartment@ Adjiringanor,"Beds: 1, Baths: 1","Accra, Apartments",GH₵ 700 /month,56 days,,,
Chamber and Hall self contain at Ashley Botwe New Town Junction,"Beds: 1, Baths: 1","Accra, Apartments",GH₵ 550 /month,56 days,,,
New 2bed self contained@ American House East legon,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,450 /month",56 days,,
chamber and hall apt@Asofa,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,56 days,,
ASTONISHING 3 BEDROOMS AT ASHONGMAN,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",56 days,,
VISUALLY STUNNING 2 MASTER BEDROOMS APARTMENT AT KWABENYA,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",56 days,,
1 BEDROOM APARTMENT CANTONMENT,"Beds: 1, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 9,000 /month",56 days,,
"2 BEDROOM APARTMENT@LAKESIDE,BOTWE","Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,000 /month",57 days,,
Newly built 2 Bedrooms apartment for rent at American house,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
2bedroom apartment@Spintex community 18 Cambodia,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
Single room self Contained at Santasi-Star,"Beds: 1, Baths: 1",MEMBER,"Kumasi, Apartments",GH₵ 400 /month,57 days,,
2 bedroom apartment for rent in haatso ecomog,"Beds: 2, Baths: 2","Accra, Apartments",GH₵ 600 /month,57 days,,,
newly built 3 bedrooms Aparment for rent at Adjiringanor,"Beds: 3, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,800 /month",57 days,,
2 bedroom apartment for rent in haatso,"Beds: 2, Baths: 2","Accra, Apartments",GH₵ 800 /month,57 days,,,
CHAMBER AND HALL SELF CONTAIN APARTMENT@ MADINA YELLOW SIGNBOARD,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
single room self contain at taifa,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 250 /month,57 days,,
Chamber and Hall at Pantang (Nursing Training),"Beds: 1, Baths: 1","Accra, Apartments",GH₵ 900 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
chamber n hall s/c in Ablekuma,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Fully furnished 2bedroom apartment @Spintex Batsonaa,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 8,400 /month",57 days,,
Awesome singleroom selfcontain nungua,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 200 /month,57 days,,
Executive singleroom selfcontain nungua,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 180 /month,57 days,,
Renting 3bedroom apartment @Spintex Batsonaa,"Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 1,800 /month",57 days,,
NEW CHAMBER&HALL 4RENT@SPINTEX,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 800 /month,57 days,,
Semi Furnished Singleroom Self Contained For Rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 700 /month,57 days,,
Exe 2 master bedrooms apartme AT ABELEMKPE 4 rent,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,800 /month",57 days,,
Executive c/h self contain for rent at Lapaz Racecourse,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,57 days,,
Chamber /hall self contain @Haatso,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 700 /month,57 days,,
EXECUTIVE CHAMBER AND HALL SELF CONTAINED AT AMERICAN HOUSE.,"Beds: 1, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",57 days,,
Newly built 2 Bedroom Apartment at Spintex for rent,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
3bed apart @ ARS East Legon for rent,"Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 2,400 /month",57 days,,
"For rent, 3 bedrooms apart @Cantonment around American embassy","Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 13,400 /month",57 days,,
2bed apart @ Ashale Botwe 3rd Gate,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",57 days,,
2 BEDROOM APARTMENT FOR RENT AT MALLAM JULICATE(AGENCY TERMS APPLIED),"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,57 days,,
chamber and hall self-contained at Teshie,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
EXECUTIVE 2 BEDROOMS APARTMENT FOR RENT AROUND ABILITY SQUARE DOWN,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,800 /month",57 days,,
apartment FOR RENT IN TAKORADI,"Beds: 1, Baths: 1","Sekondi Takoradi, Apartments",GH₵ 250 /month,57 days,,,
Chamber and hall @ Ashale Botwe for rent,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",57 days,,
Executive new 2 bedrooms apartment for rent at school junction,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 2,200 /month",57 days,,
3bed apartment @ Adjiringanor School Junction,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 2,500 /month",57 days,,
6month rent 2bed🦜School junction East Legon,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 2,500 /month",57 days,,
2bed apart @ East Legon Adjiringanor,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,800 /month",57 days,,
Furnished 2 bed apart @ East Legon,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 9,600 /month",57 days,,
2bedrooms apartment for rent at east legon West trasaco,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",57 days,,
3 Bedroom Apartment at Pantang (Nursing Training),"Beds: 3, Baths: 3","Accra, Apartments","GH₵ 1,700 /month",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
Singleroom sc for rent close to Pokuase new overhead,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 250 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Freshly Built 2bedroom Apartment For Rent At Spintex 1year,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",57 days,,
Chamba N Hal S/C 2washrm 4rent Spintex,"Beds: 1, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
Newlt Built 2bedroom For Rent At Spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",57 days,,
Chamba N Hal S/C 4rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,57 days,,
Excalated 2bedroom Apartmnt For Rent At Lashibi Emefs,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 900 /month,57 days,,
Chamba N Hall S/C at Greda Estate,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
EX 2 MASTER BEDROOMS APARTMENT AT ANAJI,"Beds: 2, Baths: 3",MEMBER,"Sekondi Takoradi, Apartments","GH₵ 1,500 /month",57 days,,
1 BEDROOM APART@ ASHALEY BOTWE,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",57 days,,
single room s/c at Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 300 /month,57 days,,
new chamba n Hal S/C 4rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
wall gated single room S/C 4rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 300 /month,57 days,,
Single room s/c@Dome,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 290 /month,57 days,,
3 BEDROOM APAT @ ASHALEY BOTWE,"Beds: 3, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,700 /month",57 days,,
Renting 3bedroom apartment @Accra Osu,"Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 11,400 /month",57 days,,
apartment in kotei,"Beds: 1, Baths: 1",MEMBER,"Kumasi, Apartments",GH₵ 150 /month,57 days,,
2bedroom at Asokore mampong (Asebi),"Beds: 2, Baths: 1",MEMBER,"Kumasi, Apartments",GH₵ 600 /month,57 days,,
One room self continued for year located at kotei,"Beds: 1, Baths: 1",MEMBER,"Kumasi, Apartments",GH₵ 200 /month,57 days,,
Executive 2 bedroom self contained for Rent at kasoa,"Beds: 2, Baths: 2","Central, Apartments",GH₵ 750 /month,57 days,,,
Special 2bedroom self contain@Pokuase,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",57 days,,
Ex 3 MASTER BEDROOMS APARTMENT AT ANAJI,"Beds: 3, Baths: 3",MEMBER,"Sekondi Takoradi, Apartments","GH₵ 1,100 /month",57 days,,
Newly built chamber and hall self contain at north legon,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 850 /month,57 days,,
two bedrooms apartment for rent at ashorma estate,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 750 /month,57 days,,
Executive wal n gated 2bedrm spintex,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",57 days,,
3 bedrooms apartment for rent at amansaman .,"Beds: 3, Baths: 3","Accra, Apartments","GH₵ 1,000 /month",57 days,,,
2 bedrooms apartment at amansaman.,"Beds: 2, Baths: 2","Accra, Apartments",GH₵ 520 /month,57 days,,,
3 Bedroom Apartment at Pantang (Nursing Training),"Beds: 3, Baths: 3","Accra, Apartments","GH₵ 1,700 /month",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
Renting this 2-bedroom apartment@Lashibi,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,800 /month",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
executive chamber and hall for rent at lakeside community 1,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 400 /month,57 days,,
Chamber And Hall Self Contain at Agbogba,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 850 /month,57 days,,
2 BEDROOM FOR RENT AT AMASAMAN,"Beds: 2, Baths: 1","Accra, Apartments",GH₵ 600 /month,57 days,,,
🌹🔑 2bed Apartment @ East Legon,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 2,500 /month",57 days,,
2 Bedroom apartment @ Odorkor Bussia,"Beds: 2, Baths: 2","Accra, Apartments","GH₵ 2,500 /month",57 days,,,
3 Bedroom Apartment for rent at Gbawe,"Beds: 3, Baths: 2","Accra, Apartments","GH₵ 1,000 /month",57 days,,,
3BEDRM APRTMNT 4RENT@SPINTEX(1YR),"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
EXECUTIVE TWO BEDROOMS PLUS THREE WASHRM APT@ MADINA ATOMIC JUNCTIONS,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
"Chamber/Hall with Toilet&Bath @ Tema, Kpone","Beds: 1, Baths: 1","Greater Accra, Apartments",GH₵ 250 /month,57 days,,,
Splendid New Walled Chamba N Hal Selfcontain 4rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 550 /month,57 days,,
newly built 2bedroom spintex,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",57 days,,
"2 bedroom apartment around a,c,p aborm junction..","Beds: 2, Baths: 2","Accra, Apartments",GH₵ 800 /month,57 days,,,
clean 2 bedroom apartment in East Legon around ARS,"Beds: 2, Baths: 2","Accra, Apartments","GH₵ 1,000 /month",57 days,,,
gated single room S/C 4rent spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 250 /month,57 days,,
2 bedroom wit 2washrm spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",57 days,,
single room S/C spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 350 /month,57 days,,
Newly Built Two Bedroom Apartment In Takoradi for Rent,"Beds: 2, Baths: 2","Sekondi Takoradi, Apartments",GH₵ 800 /month,57 days,,,
gated 2bedrm wit 2washrm 1year spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",57 days,,
Fabulous 3bedrm selfcompound spintex,"Beds: 3, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",57 days,,
Executive 2 Bedroom at Dome,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 850 /month,57 days,,
Luxurious two bedrm self contain Shashie,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 7,000 /month",57 days,,
wall n gated 2bedrm 2washrm-spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 800 /month,57 days,,
Executive chamber and hall self contained@Awoshie/AnyaaMarket,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
2 bedroom apartment for rent at Spintex coastal,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
Fablous neatly built single room selfcontain spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 200 /month,57 days,,
Single room s/c spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
Chamber and Hall at Pantang (Nursing Training),"Beds: 1, Baths: 1","Accra, Apartments",GH₵ 900 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
3bedroom apartment at ahenema kokoben.,"Beds: 3, Baths: 2",MEMBER,"Kumasi, Apartments",GH₵ 800 /month,57 days,,
2 bedroom self contained@ Awoshie/N I C,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
Excruciating wal n gated 3bedrm 3washrm 4rent spintex 1yr,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
PRIME 2 BEDROOMS APARTMENT AT ATOMIC,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",57 days,,
single room self containd at taifa,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 220 /month,57 days,,
Delightful wal n gated 3bedrm 4washrm 4rent Spintex 1yr,"Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 1,400 /month",57 days,,
2 BEDROOM APARTMENT S/C AT ABELEMKPE 4 rent,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
Fablous modern wal n gated 2bedrm 2washrm 4rent spintex 1yr,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
Single Room Selfcontain 4rent Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 300 /month,57 days,,
Ultra modern 2bedrm 2washrm spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",57 days,,
Elegant 2 bedroom Self Contain @ Pokuase,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 600 /month,57 days,,
Chamber and hall self contained@ Awoshie/N I C,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 250 /month,57 days,,
Marvlous 2bedrm selfcompound 4rent spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 600 /month,57 days,,
4 bedroom with 2 boys quarters at East Legon,"Beds: 4, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 3,000 /month",57 days,,
Furnsihed apart @ East Legon Shiashie,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments","GH₵ 4,200 /month",57 days,,
Chamber and hall at Gyinyase Ramseyer NAHINSO,"Beds: 1, Baths: 1",MEMBER,"Kumasi, Apartments",GH₵ 300 /month,57 days,,
North Legon 3 Bedrooms Apartment For Rent,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,800 /month",57 days,,
2 bedroom apartment rent tantra hills,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 800 /month,57 days,,
2bedrm 2washrm spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 900 /month,57 days,,
Phenomenal new wal n gated chamba Hal selfcontain 1year Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 700 /month,57 days,,
LARGE CHAMBER AND HALL APARTMENT@ MADINA SOCIAL WELFARE,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 200 /month,57 days,,
Fablous wall n gated chamba Hal selfcontain 4rent Spintex 1year,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
3 bedroom apartment for rent at Adenta,"Beds: 3, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
LARGE CHAMBER & HALL PLUS COVERD PORCH,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 200 /month,57 days,,
Fantastic wal n gated single room selfcontain Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 270 /month,57 days,,
chamber n hall s/c in Ablekuma,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD
CHAMBER AND HALL SELF-CONTAINED FOR RENT AT TSEAADDO,"Beds: 2, Baths: 1","Greater Accra, Apartments",GH₵ 800 /month,".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
LARGE SINGLE ROOM PLUS COVERD PORCH@ MADINA YELLOW SIGNBOARD,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 150 /month,57 days,,
Newly built 3 bedrooms 4 washrooms apt at Tech Appiadu,"Beds: 3, Baths: 4",MEMBER,"Kumasi, Apartments",GH₵ 600 /month,57 days,,
Lapaz Nyamekye Newly Built 3 Bedrooms Apartment For Rent,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,300 /month",57 days,,
Spontenous new 2bedrm 2washrm selfcompound spintex 1year,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,500 /month",57 days,,
Dansoman Keep Fit Down 2 Bedrooms Apartment For Rent,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,400 /month",57 days,,
gated chamba n Hal selfcontain wit 2washrm in spintex,"Beds: 1, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 700 /month,57 days,,
New 2bedrm With 2washrm Spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 800 /month,57 days,,
Spontenous wall and gated 2bedrm spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 750 /month,57 days,,
Exclusive 2bedrm selfcompound spintex,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",57 days,,
NEAT 2 BRM APARTMENT AT A LANG SANTA MARIA,"Beds: 2, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 800 /month,57 days,,
Nice Chamber And Hall Self Contained For Rent Manet-agblizaa,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,57 days,,
A Spacious Singleroom Self Contained For Rent At Spintex,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
Clean Chamber And Hall Self Contained With 2washrom 4rent Spintex,"Beds: 1, Baths: 2",MEMBER,"Accra, Apartments",GH₵ 500 /month,57 days,,
TANTALIZING 2 MASTER BEDROOMS APARTMENT AT ATOMIC,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 1,200 /month",57 days,,
Gated 2bedrm Spintex 1year,"Beds: 2, Baths: 2",MEMBER,"Accra, Apartments","GH₵ 1,000 /month",57 days,,
Luxurious 3bedroom s/c American House,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 42,000 /month",57 days,,
monthlyfully furnished 2bed self contain @Haatso,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 3,000 /month",58 days,,
"For rent,3bed apartment @EastLegon","Beds: 3, Baths: 4",MEMBER,"Accra, Apartments","GH₵ 5,800 /month",58 days,,
3 bedroom apartment at west legon,"Beds: 3, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 3,200 /month",58 days,,
CHAMBE & HALL SELF CONTAIN APT @ MADINA LIBYA QUATTERS UN,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 600 /month,58 days,,
Neatly 2bedroom self contained kasoa,"Beds: 2, Baths: 1","Accra, Apartments",GH₵ 500 /month,58 days,,,
Single room self contained available closer to golden gate hotel,"Beds: 1, Baths: 1","Accra, Apartments",GH₵ 150 /month,58 days,,,
single room self containd at taifa,"Beds: 1, Baths: 1",MEMBER,"Accra, Apartments",GH₵ 250 /month,58 days,,
Two Bedroom Flat For Rent At Nima Residential Area,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 5,770 /month",58 days,,
Nice fully furnished 2bed🌿paymonth💗haatso,"Beds: 2, Baths: 3",MEMBER,"Accra, Apartments","GH₵ 3,000 /month",58 days,,
3 Bedroom Apartment at Pantang (Nursing Training),"Beds: 3, Baths: 3","Accra, Apartments","GH₵ 1,700 /month",".top-ad-badge_svg__st1,.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill-rule:evenodd;clip-rule:evenodd;fill:#4780b2}.top-ad-badge_svg__st2,.top-ad-badge_svg__st8{fill:#3b566e}.top-ad-badge_svg__st8{fill:#666}.top-ad-badge_svg__st9{opacity:.12}", ,TOP AD,
